Cell_Type,Gene,Metabolite,Metabolite_Production,Gene_Expression,Treatment_Effectiveness
Cancerous Cells,Gene_D,ATP,34.020643969173335,38.49508839285471,95.11818108497046
Treated Healthy Cells,Gene_B,ATP,25.173240508010785,24.609413609544404,88.9574134476466
Treated Cancerous Cells,Gene_B,Pyruvate,61.99997239898963,57.740944829381725,45.73366800158083
Healthy Cells,Gene_E,Glutamate,35.726614022733955,41.78218528371196,63.64911013709522
Treated Cancerous Cells,Gene_E,ATP,14.888238147864888,16.58062360302923,23.069612344865288
Treated Healthy Cells,Gene_D,ATP,13.508505358321555,15.39879902774568,40.30089999319198
Cancerous Cells,Gene_B,Lactate,62.82254415660611,70.74619902218548,87.1182595420003
Cancerous Cells,Gene_E,Lactate,113.86947985631903,97.46718955162564,2.919752201948078
Treated Healthy Cells,Gene_B,Glucose,25.3216576002582,23.309407086205635,53.27592726434743
Cancerous Cells,Gene_E,Pyruvate,84.64761728899674,77.314860083149,87.27982978990212
Healthy Cells,Gene_A,Glutamate,9.79090863389281,8.76067024504652,12.200987385076045
Treated Healthy Cells,Gene_C,ATP,35.96846098242013,38.15759190521817,98.2546201951122
Treated Cancerous Cells,Gene_A,ATP,56.08398642997318,50.6688152808257,1.2391463981169193
Treated Healthy Cells,Gene_E,Glucose,32.017580061376776,26.87469452897683,88.61200114631643
Healthy Cells,Gene_C,ATP,57.16045407586276,52.95784165142504,35.36725743949669
Healthy Cells,Gene_C,Pyruvate,85.32244660043673,88.26144276638544,13.26905816777627
Treated Healthy Cells,Gene_E,Glucose,102.61733204159678,94.44379623549935,15.73581752545351
Treated Healthy Cells,Gene_E,Pyruvate,11.66780321279668,10.055695437304946,70.11787183542708
Cancerous Cells,Gene_B,Glucose,23.147806802809896,27.184593398420233,87.07196766559441
Healthy Cells,Gene_E,ATP,88.72107400149248,97.9133917517725,64.1066353806788
Treated Healthy Cells,Gene_D,Glucose,31.57725768170115,27.04184104022437,92.8724971360753
Treated Healthy Cells,Gene_E,Lactate,81.63508753274343,69.2707351143441,84.24787950568991
Healthy Cells,Gene_D,Glutamate,25.184569514237857,25.345369387036463,0.9031806940650422
Treated Healthy Cells,Gene_E,ATP,33.84833051777036,35.63655933210382,66.94296644301347
Cancerous Cells,Gene_B,Glutamate,17.465927734607984,19.127898789689745,30.463468871429257
Healthy Cells,Gene_D,ATP,85.58725714548945,85.63001936971452,45.45000117204101
Cancerous Cells,Gene_A,Glutamate,103.60641173366669,88.2648763819504,9.403074813422673
Cancerous Cells,Gene_D,Lactate,25.532214720773382,29.691250791543155,28.209916187165042
Cancerous Cells,Gene_B,Glutamate,79.71791560495234,82.358982417063,63.26859674325075
Cancerous Cells,Gene_D,Glucose,41.72236811748391,35.824165003698404,21.838213025632403
Healthy Cells,Gene_E,Glutamate,9.304337377663172,9.90194228951583,64.7536668271193
Cancerous Cells,Gene_E,ATP,83.93668721850952,75.80763972920734,92.30321707966723
Cancerous Cells,Gene_B,Pyruvate,57.00260148593443,59.64462488988447,0.4940305004957235
Treated Healthy Cells,Gene_C,Glutamate,30.784905452622272,27.438244367075036,78.57707197298583
Healthy Cells,Gene_E,Glutamate,30.167712840175202,25.299974051184705,64.13188801631883
Healthy Cells,Gene_A,Glutamate,93.18459832277304,97.56233704823212,4.663276273379225
Treated Cancerous Cells,Gene_B,ATP,98.15602204055128,86.25010408930913,79.01671372452203
Healthy Cells,Gene_D,Glutamate,96.80059808912505,80.97983293737647,22.452103513713105
Healthy Cells,Gene_D,ATP,15.279323915369368,12.801770864166562,26.582054072262483
Treated Cancerous Cells,Gene_A,ATP,73.5181179682952,75.51872742482605,9.351568246937337
Healthy Cells,Gene_E,Pyruvate,21.33182962644576,21.454022120328652,53.43798153432594
Healthy Cells,Gene_B,Glucose,90.0527687247386,97.73889432082407,49.82237402682267
Healthy Cells,Gene_A,ATP,4.8214143332690185,5.20891879622577,34.7174506336289
Healthy Cells,Gene_E,Lactate,35.10779301488686,35.21384835602436,16.875380776677307
Treated Cancerous Cells,Gene_B,Glutamate,37.729901688979545,42.86478407787152,83.79535544990658
Healthy Cells,Gene_D,Lactate,89.3806285718059,82.42029115622545,87.63784300676717
Healthy Cells,Gene_B,Glutamate,77.73509891308466,76.62228180040461,54.05796107136721
Treated Cancerous Cells,Gene_C,Pyruvate,43.47010727848703,37.49921449465896,24.422533359937816
Treated Healthy Cells,Gene_B,ATP,63.58215304215617,56.556029345804085,9.611006569868398
Cancerous Cells,Gene_C,Glucose,77.62582518051573,83.55951636077303,86.85441674915627
Treated Healthy Cells,Gene_B,ATP,1.8241848859657575,1.8199592151052713,9.60527195895543
Treated Cancerous Cells,Gene_C,Glutamate,88.25611349467852,80.21780995244721,1.3180037749451312
Cancerous Cells,Gene_D,Glucose,83.06929933955797,94.68960253420421,46.93975773386387
Treated Cancerous Cells,Gene_E,ATP,2.6056883621971707,3.206452148417116,73.12710219793343
Treated Cancerous Cells,Gene_C,Glucose,5.200434230267983,4.558098707818258,45.75370044770406
Healthy Cells,Gene_C,Glutamate,29.456640052302934,34.45140055660201,5.14106069865361
Cancerous Cells,Gene_D,Pyruvate,10.144095233605563,8.776956376767453,69.00291134218229
Healthy Cells,Gene_C,Pyruvate,55.85690532794305,47.92760802938882,64.23326205578509
Cancerous Cells,Gene_A,ATP,71.72554808302586,72.87106850897787,68.1529731124555
Treated Cancerous Cells,Gene_D,Lactate,63.64649622535889,56.689923503181774,21.120249134904945
Treated Cancerous Cells,Gene_A,Glutamate,18.568246721013278,19.643190907274032,79.5698409145199
Treated Healthy Cells,Gene_D,ATP,74.86495699366642,65.48113000303577,47.91682117481334
Cancerous Cells,Gene_C,ATP,77.37984162508462,68.48544791789159,53.635281059044026
Healthy Cells,Gene_A,Pyruvate,77.52424265175262,93.24459556850147,54.58300096542491
Treated Healthy Cells,Gene_C,Glucose,15.164716908120539,14.679689737704905,28.6806437071201
Treated Healthy Cells,Gene_D,Glutamate,73.11066865128188,69.23361649097234,25.01341043370423
Treated Healthy Cells,Gene_C,Glucose,72.94543183096017,91.14272188531474,0.47661304815364014
Healthy Cells,Gene_A,Glutamate,59.78480833992427,50.15641533206342,39.661034205540034
Treated Healthy Cells,Gene_A,Lactate,34.82781512671557,36.17996798630564,48.510298393906545
Healthy Cells,Gene_C,Pyruvate,17.193403167261188,17.074949422115825,74.28037456552985
Treated Healthy Cells,Gene_B,Lactate,76.09709579115241,86.67868864897576,6.662696094429998
Healthy Cells,Gene_D,ATP,41.17380736760567,39.424637484059446,92.39894123987114
Treated Cancerous Cells,Gene_D,Pyruvate,103.97971876084674,92.48824432676923,26.39584682470415
Treated Cancerous Cells,Gene_C,ATP,87.68846776627029,84.77582981307762,36.67206901282478
Treated Cancerous Cells,Gene_B,Lactate,42.003404258251585,37.663985179719575,4.836246559526181
Treated Cancerous Cells,Gene_A,Glutamate,62.696877517328105,57.39143089462625,65.31364108181234
Treated Cancerous Cells,Gene_E,ATP,2.4322477833526124,2.7174036293921455,70.89227973898669
Treated Healthy Cells,Gene_E,Glucose,25.646322926341302,26.32214028671347,92.87912172897656
Treated Healthy Cells,Gene_C,Glutamate,61.044453508844796,71.02728485692496,33.68290033152288
Treated Healthy Cells,Gene_B,Glutamate,55.37002721718348,67.79109458462668,25.736872987823347
Healthy Cells,Gene_B,Lactate,29.161022468762035,35.3369459541751,72.60865035708707
Healthy Cells,Gene_D,Lactate,95.17316308752926,80.86080319094565,70.68008884429278
Healthy Cells,Gene_A,Pyruvate,28.154461244380993,23.58360518998711,93.71240578533869
Healthy Cells,Gene_B,Pyruvate,38.654055683206686,46.127053315227165,20.531862423328395
Treated Cancerous Cells,Gene_E,Glucose,44.13801749982772,47.25306353109008,70.52926226945353
Treated Cancerous Cells,Gene_A,Glutamate,28.825200969708785,34.08167688700171,6.686857718935424
Treated Cancerous Cells,Gene_A,Glucose,108.22968722008895,95.46661011251672,48.03681067572187
Cancerous Cells,Gene_C,Glucose,69.56521306623871,69.66840335151014,11.939077726570835
Treated Healthy Cells,Gene_B,Lactate,56.535303860557256,53.919933532730155,65.31459880944719
Healthy Cells,Gene_C,Glucose,51.86651331278199,51.051509338864854,60.14667616916858
Healthy Cells,Gene_B,Glucose,17.26931222046446,15.929609247109655,4.8832933629728625
Treated Cancerous Cells,Gene_D,ATP,34.52602534123019,37.218689706809826,31.961782258475612
Healthy Cells,Gene_C,Pyruvate,57.521939573544365,67.27733147291075,39.50336322767527
Healthy Cells,Gene_C,Pyruvate,74.6172547667264,92.45702196867337,24.806026951296445
Treated Healthy Cells,Gene_E,Glutamate,79.8728137549314,81.64640593918385,3.8670044018810135
Treated Cancerous Cells,Gene_C,Pyruvate,34.93935256050858,30.038980395997118,31.88218961060588
Treated Healthy Cells,Gene_B,Glutamate,40.015427526068706,43.39566256899333,79.26249014508285
Cancerous Cells,Gene_E,ATP,7.283331808036623,8.291752071279458,36.01090885916426
Cancerous Cells,Gene_C,Pyruvate,11.958423387419094,10.217232303558077,32.33697552343533
Cancerous Cells,Gene_C,ATP,39.60183712823756,47.02303869987151,94.17531379115846
Treated Cancerous Cells,Gene_D,Pyruvate,43.51618907377776,53.021940681710014,4.16307187145013
Healthy Cells,Gene_C,Pyruvate,30.409723915796572,26.402709569691396,76.7288195641983
Treated Cancerous Cells,Gene_A,ATP,69.44391183121495,64.27826891859412,48.309359831434996
Treated Cancerous Cells,Gene_E,Glucose,68.14545196860976,70.33806855801377,94.44625075105407
Healthy Cells,Gene_A,Glucose,32.930819282875646,29.91161316119577,39.347074416339176
Treated Healthy Cells,Gene_E,Glucose,83.16703374691485,75.84247257075418,70.80423370055217
Cancerous Cells,Gene_D,Glucose,16.777859477764842,20.560491903913338,6.993536439051484
Treated Healthy Cells,Gene_C,Pyruvate,58.26204053576081,54.425137727557384,92.8772425583881
Cancerous Cells,Gene_C,Lactate,84.96014894783215,80.42810935621732,34.45426667985926
Treated Cancerous Cells,Gene_C,ATP,63.663052968478105,53.700908568255535,52.40045757842865
Cancerous Cells,Gene_E,Lactate,107.74330919786696,90.79627185210506,13.848160876296712
Treated Cancerous Cells,Gene_C,Lactate,5.564167684451916,5.850123287463582,94.55578712202409
Treated Healthy Cells,Gene_A,Glutamate,60.945594175917726,58.83138454914718,67.29704039298935
Treated Cancerous Cells,Gene_C,Glucose,48.11676724758754,56.17554525443901,5.394747683611223
Treated Healthy Cells,Gene_D,Pyruvate,54.583657808181854,66.03533285426847,15.520677917928339
Healthy Cells,Gene_A,Glucose,81.09981530177498,83.34068386803077,39.98339976426497
Healthy Cells,Gene_C,Glucose,78.09836616283825,72.5853084338395,21.677101238427177
Healthy Cells,Gene_C,Lactate,81.17029134053944,79.02827353728418,30.462556951633058
Treated Cancerous Cells,Gene_B,Glutamate,28.069022275316602,28.881672571762152,99.74911608761765
Healthy Cells,Gene_E,Glucose,43.68044897549851,38.74973785689646,65.86486971498026
Cancerous Cells,Gene_A,ATP,70.05931180827942,62.67769740462303,92.22176023144519
Treated Healthy Cells,Gene_B,ATP,60.48098684067881,55.346147192493525,43.579837485432904
Treated Healthy Cells,Gene_D,Glucose,79.8497496855738,96.11038749705365,71.02822844905678
Cancerous Cells,Gene_E,Lactate,20.899080180386974,18.683449993441936,45.96902921612887
Treated Cancerous Cells,Gene_A,Lactate,41.02118273527154,35.127837245114165,32.82245428550241
Treated Cancerous Cells,Gene_C,Pyruvate,47.182249348628496,57.27552332848548,51.91731465010563
Treated Healthy Cells,Gene_A,Glutamate,83.382550111122,86.7963769936152,42.731104178748666
Healthy Cells,Gene_C,Lactate,111.08895062481346,92.93485246909917,98.05406486806937
Treated Cancerous Cells,Gene_E,Pyruvate,34.93754755776791,33.603633082759856,49.616640521640086
Treated Cancerous Cells,Gene_C,ATP,6.747292495367108,6.710846152635163,81.11131328987955
Cancerous Cells,Gene_D,ATP,36.7221674775039,42.161969792218514,66.68194682958485
Cancerous Cells,Gene_C,ATP,40.467379615149106,39.43441432335071,47.96272372174225
Healthy Cells,Gene_D,Glucose,96.24338538296722,98.64870679296895,47.415007246633614
Treated Cancerous Cells,Gene_E,Glutamate,36.682330027674254,43.10612442907894,34.189011706203765
Treated Cancerous Cells,Gene_E,Pyruvate,30.136126793570753,30.572299930322945,10.698180763205611
Cancerous Cells,Gene_A,Glutamate,31.63290142280688,36.5377374534934,76.14693289373167
Treated Cancerous Cells,Gene_D,Glucose,43.35488620025907,39.69262806238139,91.8094793200539
Treated Healthy Cells,Gene_D,Pyruvate,97.71888860959899,82.1540382196616,21.795485466011765
Cancerous Cells,Gene_B,Pyruvate,8.0029007966703,8.101489283126417,92.56734939291974
Healthy Cells,Gene_B,Lactate,33.326525291454836,31.650704887502666,23.230421805827817
Cancerous Cells,Gene_B,Glutamate,93.9638641182306,96.63184919070996,53.007910198377516
Treated Cancerous Cells,Gene_C,Glutamate,13.096105655661356,15.310250479879993,34.36219961271378
Healthy Cells,Gene_B,Lactate,88.23753125689306,74.260132153259,11.450878591225822
Cancerous Cells,Gene_D,ATP,30.358719846804124,35.63935011982904,5.283837495554733
Treated Healthy Cells,Gene_C,Glucose,49.140556556700666,58.17855261945254,36.53465321442274
Treated Healthy Cells,Gene_E,Glutamate,9.792233707899815,9.954803850888204,4.734386454943995
Cancerous Cells,Gene_A,Lactate,32.58856321639287,30.641166735394656,10.42064375378513
Treated Healthy Cells,Gene_B,Pyruvate,47.179940269268215,50.086494166088826,14.229757879798422
Treated Healthy Cells,Gene_E,Lactate,20.320305484191824,23.17006581758584,0.19157061789990548
Treated Healthy Cells,Gene_D,ATP,61.10046078807882,54.18699430531522,15.325221584365345
Healthy Cells,Gene_A,Glucose,20.772558591859287,21.97593140627163,57.72786803783746
Treated Healthy Cells,Gene_E,ATP,57.06117109958318,65.01005526505539,81.95231220959364
Treated Healthy Cells,Gene_A,Pyruvate,85.55499096134884,90.43543402503143,19.342995940806983
Treated Healthy Cells,Gene_B,Pyruvate,7.572768862102845,8.548863735157141,8.087260384750028
Healthy Cells,Gene_D,Pyruvate,21.830111252397508,21.661603577608634,72.95141984358722
Cancerous Cells,Gene_A,Pyruvate,90.12660004196012,84.44230272603299,0.8162711457216032
Treated Cancerous Cells,Gene_E,Lactate,70.72280877059563,63.15534854419575,73.41621020363812
Treated Healthy Cells,Gene_B,Pyruvate,7.013159810974828,7.870891714256523,13.111723586688129
Cancerous Cells,Gene_B,Pyruvate,42.15593320445357,48.63501151094953,22.828506211940347
Treated Healthy Cells,Gene_E,Lactate,16.945160579151743,20.9758515011335,12.006991088802954
Healthy Cells,Gene_E,Pyruvate,17.744169613982596,19.909639407006974,24.73381570513945
Cancerous Cells,Gene_A,ATP,76.15108580917966,94.06453433605238,79.81759384617949
Healthy Cells,Gene_C,ATP,71.4470422419978,76.1541548076109,13.254410512507576
Treated Healthy Cells,Gene_B,Glutamate,59.75588691027159,69.62305935241437,99.4165632293534
Treated Healthy Cells,Gene_A,ATP,24.656456138757555,23.89288170778586,32.70977760977919
Healthy Cells,Gene_E,Glucose,11.305866612178411,11.857343304095046,92.19681255083289
Treated Cancerous Cells,Gene_A,Glucose,72.92649641796933,87.08326212853501,19.003307983554663
Healthy Cells,Gene_E,Glucose,0.5644072512818442,0.587956934245093,18.789751994440174
Treated Healthy Cells,Gene_D,Lactate,34.29760410070835,38.80964237010196,56.53356830430738
Healthy Cells,Gene_E,ATP,29.762029715432167,27.761250296133355,5.060008490467793
Treated Cancerous Cells,Gene_E,Glucose,53.94472645037503,57.037620034882366,80.10028976355929
Healthy Cells,Gene_E,Glutamate,21.513965176337422,25.050843588583472,43.961525066805386
Treated Cancerous Cells,Gene_C,Lactate,29.248346056451634,31.120535932830794,69.91964733528545
Treated Cancerous Cells,Gene_E,Glutamate,75.63240945696066,85.00398549931936,17.463220349601936
Healthy Cells,Gene_B,ATP,67.45530585989272,60.31888234045187,64.23573507861904
Healthy Cells,Gene_B,Pyruvate,17.384981045856687,14.568252732936838,59.40706543516936
Cancerous Cells,Gene_A,Glutamate,58.85847422903885,72.64715434958316,75.56612519179437
Treated Healthy Cells,Gene_C,Pyruvate,22.32277718608885,20.74592014798784,29.74012926509706
Treated Cancerous Cells,Gene_A,Lactate,39.21219614102959,43.30049301124801,93.31655749715092
Cancerous Cells,Gene_B,Glutamate,53.44619133572624,64.66072368392933,96.1301069395732
Healthy Cells,Gene_B,Glutamate,21.910464795696505,27.192953745748728,86.81236112213547
Treated Healthy Cells,Gene_D,Lactate,44.26461788365373,38.410681467579224,57.20337661605418
Cancerous Cells,Gene_E,Lactate,69.11597062851392,73.41495973041509,42.02882706613506
Treated Cancerous Cells,Gene_B,Glucose,112.3446206760697,93.79109534243433,5.799241856995485
Cancerous Cells,Gene_A,ATP,51.704641727958716,52.924505695947296,94.72278014609896
Treated Cancerous Cells,Gene_A,Glutamate,0.8724989984097694,0.9970971556622743,95.17813436983668
Healthy Cells,Gene_E,Glutamate,37.59849719757057,33.84637512418305,1.8688454979683855
Treated Healthy Cells,Gene_E,Lactate,46.66401112408848,39.86343348455345,35.68875466407201
Treated Healthy Cells,Gene_D,Lactate,38.19937510250293,33.91736200022441,88.00363682582618
Treated Healthy Cells,Gene_C,ATP,47.90579773458019,43.626886111556274,8.08520330396183
Healthy Cells,Gene_A,Lactate,59.08342838089618,63.26662538183997,19.65663767102074
Treated Cancerous Cells,Gene_E,Pyruvate,10.0027057813792,12.112802699775315,97.86773168195909
Healthy Cells,Gene_A,Pyruvate,24.005654462705827,27.263050886750552,84.72888121203485
Treated Healthy Cells,Gene_E,Pyruvate,49.684741696679616,50.764808601762454,91.20634940837637
Healthy Cells,Gene_B,Pyruvate,37.315910904866314,31.55733081799751,14.21544186553172
Healthy Cells,Gene_A,ATP,107.943234214273,99.10853381353594,21.131595896684495
Healthy Cells,Gene_B,Glutamate,48.80841213496766,43.143146703748826,60.5416584351749
Treated Cancerous Cells,Gene_A,Pyruvate,79.2315321603989,86.97991535922162,50.173822100269916
Cancerous Cells,Gene_C,Lactate,96.24294964636175,89.65098356138644,29.85033905470489
Cancerous Cells,Gene_D,Pyruvate,95.72073296545011,83.60069997223499,88.38462997372464
Healthy Cells,Gene_B,ATP,4.651201545113743,4.689824094516782,90.1388615535573
Cancerous Cells,Gene_E,Lactate,92.11688274830352,94.77467316133514,29.168401014661114
Cancerous Cells,Gene_C,Pyruvate,14.0041241814293,12.874256213317691,15.575314059193978
